end,start,days,portfolio_return,factor_return,specific_return,fixed_weight_return,buy_and_hold_return,benchmark_return,ex_ante_factor_variance,ex_ante_specific_variance,ex_ante_total_variance,contrib_equity,contrib_rates_level,contrib_rates_slope,contrib_credit,contrib_commodity,contrib_dollar,impact,fees,shortfall,predicted,realised,residual
2022-02-28,2022-01-31,19,-0.002646260156,0.000646249169,-0.003292509325,-0.002415871156,-0.002897506813,-0.002620561661,0.0004986086371,8.829592514e-06,0.0005074382296,-0.007490689095,-0.006179824237,0.002012810507,-4.240488814e-06,0.01164289805,0.0006652944382,7.256752388e-05,0,7.256752388e-05,7.256752388e-05,7.256752388e-05,-2.710505431e-20
2022-03-31,2022-02-28,23,0.03117328926,0.03020565904,0.0009676302187,0.0326661122,0.02959152904,-0.007703924654,0.0005067644238,6.737741625e-07,0.000507438198,0.002324820028,-0.01630482786,0.005458521521,-0.0007391146036,0.039440446,2.58139594e-05,0.001122993411,0,0.001122993411,0.001122993411,0.001122993411,2.168404345e-19
2022-04-29,2022-03-31,20,0.003785155852,0.002553378956,0.001231776897,0.003550741074,0.003588450436,-0.05099990199,0.0005066501411,7.880707506e-07,0.0005074382118,-0.006455473664,-0.005530981793,9.654778123e-05,-1.410882244e-05,0.02913680619,-0.01467941073,0.0004688094278,0,0.0004688094278,0.0004688094278,0.0004688094278,-1.084202172e-19
2022-05-31,2022-04-29,21,0.01600662852,0.01403748457,0.001969143948,0.01670996245,0.01579271162,0.0006968949903,0.0005062047694,1.23343972e-06,0.0005074382092,-0.0002922843909,0.0002481209057,0.00268809504,-5.644697391e-05,0.007094309598,0.004355690389,9.193098364e-05,0,9.193098364e-05,9.193098364e-05,9.193098364e-05,-1.355252716e-20
2022-06-30,2022-05-31,21,-0.02659335158,-0.02755585122,0.0009624996471,-0.02660134138,-0.02646496567,-0.04326257883,0.0005068368221,6.013742656e-07,0.0005074381964,-4.762830071e-05,-0.001872820239,-0.003110593378,-0.0001901326749,-0.01133292757,-0.01100174906,0.0001150469983,0,0.0001150469983,0.0001150469983,0.0001150469983,-2.710505431e-20
2022-07-29,2022-06-30,20,-0.002340801284,-0.001335072348,-0.001005728936,-0.00123321568,-0.002731565661,0.03181072984,0.000506806669,6.315357907e-07,0.0005074382048,6.258196388e-06,0.002098864366,0.001663640712,0.0001054730489,-0.002228461965,-0.002980846706,1.940635784e-06,0,1.940635784e-06,1.940635784e-06,1.940635784e-06,1.482307658e-20
2022-08-31,2022-07-29,23,-0.01220037591,-0.01322034308,0.001019967174,-0.01178874908,-0.01231095242,-0.03690971842,0.0005065965953,8.416180596e-07,0.0005074382133,-1.061978685e-05,-0.005183734339,-0.003138330478,-0.0001013197792,0.001419076161,-0.006205414857,7.410470641e-06,0,7.410470641e-06,7.410470641e-06,7.410470641e-06,-1.016439537e-20
2022-09-30,2022-08-31,21,-0.03214804947,-0.03178784975,-0.0003601997149,-0.03194315965,-0.03194191112,-0.07223622661,0.0005065300762,9.081289584e-07,0.0005074382051,0.0001065422759,-0.007332255957,-0.003329928063,3.212261299e-07,-0.00755183822,-0.01368069101,3.479479029e-06,0,3.479479029e-06,3.479479029e-06,3.479479029e-06,-1.312901068e-20
2022-10-31,2022-09-30,20,0.01565138244,0.01632562739,-0.0006742449482,0.01556615166,0.01560002743,0.01497137686,0.0005064685962,9.696071904e-07,0.0005074382034,-6.396434321e-05,-0.002994868646,0.001434688785,6.187106006e-06,0.01863195946,-0.0006883749749,1.598649923e-05,0,1.598649923e-05,1.598649923e-05,1.598649923e-05,5.759824041e-20
2022-11-30,2022-10-31,20,0.001759712506,0.001046755404,0.0007129571015,0.00215919296,0.001514230799,0.0554897673,0.0005061970292,1.241180897e-06,0.0005074382101,-0.0001443418976,0.004417848753,-0.001483417895,6.882376819e-05,-0.01639524503,0.01458308771,7.826534076e-06,0,7.826534076e-06,7.826534076e-06,7.826534076e-06,1.524659305e-20
2022-12-30,2022-11-30,21,-0.01094698979,-0.01077156208,-0.0001754277151,-0.01073429654,-0.01101532151,-0.02357538341,0.0005060072147,1.43099325e-06,0.0005074382079,0.0001253864777,-0.00153310118,-0.0003593302517,2.734601003e-05,-0.01616540937,0.007133546237,8.147445496e-06,0,8.147445496e-06,8.147445496e-06,8.147445496e-06,-3.726944968e-20
2023-01-31,2022-12-30,20,0.003951840621,0.005484883054,-0.001533042433,0.004227242001,0.003834306262,0.04974381513,0.0005061032591,1.334945421e-06,0.0005074382045,-0.0001153972928,0.003721751966,0.0001789025321,6.819869002e-06,-0.007291009792,0.008983815772,5.074004565e-05,0,5.074004565e-05,5.074004565e-05,5.074004565e-05,6.776263578e-21
2023-02-28,2023-01-31,19,-0.02528700322,-0.02361950887,-0.001667494352,-0.02521029438,-0.02509830112,-0.04114478855,0.0005050566632,2.381532591e-06,0.0005074381957,5.286899474e-06,-0.005706770312,-0.002151789722,-2.033554969e-05,-0.006343508049,-0.009402392139,1.958624985e-05,0,1.958624985e-05,1.958624985e-05,1.958624985e-05,7.115076757e-20
2023-03-31,2023-02-28,23,0.03032640255,0.01957809085,0.0107483117,0.03048691677,0.03038635987,0.02406983899,0.0004335138588,7.392437404e-05,0.0005074382328,0.001072113708,0.009717134099,0.005343355,1.741352752e-05,-0.006183291213,0.009611365728,0.0007809885289,0,0.0007809885289,0.0007809885289,0.0007809885289,0
2023-04-28,2023-03-31,18,0.006354280675,0.004200179948,0.002154100727,0.006504589346,0.006261575498,0.003719948269,0.0004527109011,5.472729963e-05,0.0005074382007,0.0003334975322,0.003257293578,0.001257786461,-0.0001106320065,-0.003757896384,0.003220130767,0.0001008372323,0,0.0001008372323,0.0001008372323,0.0001008372323,-4.065758147e-20
2023-05-31,2023-04-28,22,-0.01624974437,-0.02097909772,0.004729353353,-0.01607608729,-0.01630817284,-0.02358276188,0.0003766254471,0.0001308128039,0.000507438251,0.0002004476074,-0.005933110707,-0.003092188814,-5.816189501e-05,-0.003686839966,-0.008409243949,0.0005616446395,0,0.0005616446395,0.0005616446395,0.0005616446395,0
2023-06-30,2023-05-31,21,-0.005177534938,0.003621820334,-0.008799355272,-0.005278575112,-0.005334784697,0.01224452006,0.0003928367435,0.0001146014887,0.0005074382322,0.007079610738,-0.005665309517,-0.005725020591,-0.0007259038167,0.0004734465781,0.008184996941,4.581177415e-05,0,4.581177415e-05,4.581177415e-05,4.581177415e-05,-1.355252716e-20
2023-07-31,2023-06-30,20,0.01395974862,0.01349762392,0.0004621247065,0.01398176858,0.01389535634,0.01546710146,0.0003860317696,0.000121406459,0.0005074382286,0.005812765739,-0.002218465836,0.0019745102,-8.879135559e-05,0.002741543342,0.005276061826,0.0001891758047,0,0.0001891758047,0.0001891758047,0.0001891758047,-2.710505431e-20
2023-08-31,2023-07-31,23,-0.012475819,-0.01334068717,0.0008648681734,-0.01235777775,-0.01257861302,-0.02322141763,0.0004801866183,2.725161966e-05,0.000507438238,-0.009621214019,-0.001113904552,0.0005745070074,-0.0001915843289,0.0003938954995,-0.003382386779,0.000346964898,0,0.000346964898,0.000346964898,0.000346964898,0
2023-09-29,2023-08-31,20,-0.03452559108,-0.03037262034,-0.00415297074,-0.03464227892,-0.03407743989,-0.04462293139,0.0004894171418,1.80210754e-05,0.0005074382172,-0.02371156462,-0.006918415138,0.00234887763,-0.0002529088889,0.0005098153454,-0.002348424665,4.910956668e-05,0,4.910956668e-05,4.910956668e-05,4.910956668e-05,0
2023-10-31,2023-09-29,21,-0.009182804352,-0.02065158761,0.01146878326,-0.009196301381,-0.00930407476,-0.02707798161,0.000493813432,1.362476927e-05,0.0005074382013,-0.01741713644,-0.00259290917,0.0007361964911,0.0002630704585,-0.0003464248581,-0.001294384089,1.514773124e-05,0,1.514773124e-05,1.514773124e-05,1.514773124e-05,0
2023-11-30,2023-10-31,20,0.03426572298,0.03377181745,0.0004939055372,0.03384551273,0.03467276713,0.04970931743,0.000503179072,4.259121027e-06,0.0005074381931,0.0333228156,0.003626679096,-1.579024378e-05,-0.0002279922905,-0.006110811513,0.003176916802,0.0001850966271,0,0.0001850966271,0.0001850966271,0.0001850966271,2.710505431e-20
2023-12-29,2023-11-30,20,0.006725187136,0.007921735996,-0.00119654886,0.006890539284,0.006288593795,0.04044078407,0.0002537553311,0.0002536828877,0.0005074382188,-0.005392662369,0.01570067917,0.001230016222,-0.0002628115644,-0.01156378033,0.00821029487,0.0003784982239,0,0.0003784982239,0.0003784982239,0.0003784982239,-5.421010862e-20
2024-01-31,2023-12-29,21,-0.004539163753,0.001298015082,-0.005837178835,-0.00447205892,-0.004697839006,-0.01457156415,0.0003684474643,0.0001389907541,0.0005074382184,0.002200753048,-0.002287264903,0.002494701651,-7.846642777e-05,0.003582872901,-0.004614581186,0.000145850631,0,0.000145850631,0.000145850631,0.000145850631,0
2024-02-29,2024-01-31,20,0.02050186178,0.01384239187,0.006659469902,0.0203432939,0.02049987202,0.002795976245,0.0004573513859,5.00868381e-05,0.000507438224,0.02243261152,-0.004040284701,-0.003297232761,0.000121209637,-0.0005491296553,-0.0008247821694,5.847288237e-05,0,5.847288237e-05,5.847288237e-05,5.847288237e-05,-6.776263578e-21
2024-03-28,2024-02-29,20,0.02542084291,0.01627715746,0.00914368545,0.02528318197,0.02558527211,0.02064588074,0.0004934521253,1.398608036e-05,0.0005074382056,0.01530411907,0.0003864828328,-2.763249416e-05,-1.416953364e-05,0.0006076692559,2.068833746e-05,0.0002108778384,0,0.0002108778384,0.0002108778384,0.0002108778384,-5.421010862e-20
2024-04-30,2024-03-28,22,-0.03128072393,-0.03012668498,-0.001154038948,-0.03126573503,-0.03110214909,-0.03033039355,0.0005002591658,7.179037547e-06,0.0005074382033,-0.02795239852,-0.00221326789,-0.0003509220682,4.961347912e-05,-0.0002683184959,0.000608608508,6.986938734e-05,0,6.986938734e-05,6.986938734e-05,6.986938734e-05,-2.710505431e-20
2024-05-31,2024-04-30,22,0.02761600336,0.02502553146,0.002590471901,0.0276267156,0.02774018245,0.01811342178,0.000459644615,4.779363927e-05,0.0005074382543,0.02196500945,0.00141899673,0.0009797739997,0.0004880199756,-0.0009577439629,0.001131475268,0.0003252784391,0,0.0003252784391,0.0003252784391,0.0003252784391,5.421010862e-20
2024-06-28,2024-05-31,19,0.01273618599,0.01355630282,-0.0008201168297,0.01290148861,0.01260326491,0.006989891188,0.0003920142854,0.0001154239158,0.0005074382012,0.0119278291,0.002781028013,-1.162881703e-06,0.001736405302,0.002281974599,-0.005169771317,0.0002135874972,0,0.0002135874972,0.0002135874972,0.0002135874972,-5.421010862e-20
2024-07-31,2024-06-28,22,0.01902062895,0.008180417803,0.01084021114,0.01917381742,0.01873818036,0.02138522887,0.0004268678666,8.05703707e-05,0.0005074382373,0.006202649773,0.005223563,0.002260211421,-0.002265766959,-0.004543596772,0.00130335734,9.612110471e-05,0,9.612110471e-05,9.612110471e-05,9.612110471e-05,4.065758147e-20
2024-08-30,2024-07-31,22,0.015760103,0.0125942125,0.003165890505,0.0161855158,0.01525626425,0.008237653829,0.0004747456031,3.269262282e-05,0.0005074382259,0.009429865228,0.003068116609,0.001865588982,-0.0003484792155,-0.002820719034,0.001399839926,3.30675824e-05,0,3.30675824e-05,3.30675824e-05,3.30675824e-05,-6.776263578e-21
2024-09-30,2024-08-30,20,0.020970503,0.01211035617,0.008860146831,0.02106809416,0.02094180057,0.01543991434,0.0004294471005,7.799111492e-05,0.0005074382154,0.007084101133,0.002956403345,0.001991276935,-0.00063928954,-0.001043005318,0.001760869618,0.0002175339509,0,0.0002175339509,0.0002175339509,0.0002175339509,-2.710505431e-20
2024-10-31,2024-09-30,22,0.000802685024,-0.01700968304,0.01781236806,0.0006730206726,0.000625732295,-0.0238272426,0.0004195155381,8.792268413e-05,0.0005074382223,-0.006553295964,-0.00987756919,-0.003397312759,0.0003497467726,0.009209818434,-0.006741070333,1.818666277e-05,0,1.818666277e-05,1.818666277e-05,1.818666277e-05,-3.04931861e-20
2024-11-29,2024-10-31,19,0.01382572759,0.02484309021,-0.01101736262,0.01396093573,0.01371853254,0.01442889417,0.0003941101196,0.0001133281002,0.0005074382198,0.02455491464,0.001903629501,-0.001703373062,0.001275563041,0.001535357133,-0.00272300105,4.179454865e-05,0,4.179454865e-05,4.179454865e-05,4.179454865e-05,6.776263578e-21
2024-12-31,2024-11-29,21,-0.01594575598,-0.01613910219,0.0001933462157,-0.01575516093,-0.01610605515,-0.03243260918,0.0003770077833,0.000130430431,0.0005074382143,-0.01076923492,-0.006372822362,0.001772440743,-0.0002701414522,0.006725787816,-0.007225132017,2.032408649e-06,0,2.032408649e-06,2.032408649e-06,2.032408649e-06,2.541098842e-21
